index,AUD,EUR,NZD,GBP,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB,gdpGBP,gdpUSD,Value_GBP,Value_USA,liborUSD,liborGBP
2011-02-15,0.9989,1.3494,0.7517,1.6128,1.668,0.9885,6.5884,5.5252,7.7941,45.41,83.79,3.052,12.1299,5.8287,7.305,1.28,1121.3,110.75,6.4828,0.9677,29.43,30.69,4.2893,99.67787947368421,99.54225894736842,-1.7925259837398375,-2.955852081300813,0.21932736842105263,0.5569284210526316
2011-02-16,0.9984,1.3547,0.7526,1.6063,1.6724,0.9853,6.5884,5.5042,7.7898,45.4,83.73,3.043,12.0875,5.7558,7.2435,1.2796,1115.3,110.75,6.4234,0.9616,29.43,30.6,4.2893,99.67694842105263,99.54004684210527,-1.7771287967479676,-2.9594440162601625,0.2180321052631579,0.5569652631578947
2011-02-17,1.0116,1.3612,0.7596,1.6172,1.6605,0.9839,6.585,5.477,7.7872,45.25,83.25,3.044,12.0441,5.707,7.186,1.2757,1114.5,110.75,6.41,0.9508,29.42,30.59,4.2893,99.67601736842106,99.5378347368421,-1.7617316097560975,-2.963035951219512,0.21673684210526314,0.5570021052631579
2011-02-18,1.0144,1.3673,0.7634,1.6245,1.6645,0.9827,6.5731,5.4518,7.7844,45.1,83.22,3.033,12.0085,5.6727,7.12,1.2736,1111.0,110.85,6.3946,0.9483,29.4,30.55,4.2893,99.67508631578947,99.53562263157895,-1.7463344227642277,-2.9666278861788618,0.21544157894736843,0.5570389473684211
2011-02-22,0.9992,1.3661,0.749,1.6129,1.666,0.986,6.5795,5.4558,7.7925,45.15,82.94,3.041,12.0983,5.6769,7.14,1.2791,1125.35,110.9,6.4301,0.9393,29.53,30.6,4.2893,99.6741552631579,99.53341052631579,-1.7309372357723578,-2.9702198211382114,0.21414631578947368,0.5570757894736842
2011-02-23,1.0001,1.3758,0.7453,1.6221,1.6737,0.9922,6.5741,5.4187,7.7945,45.06,82.39,3.046,12.1824,5.6274,7.1265,1.2772,1125.2,110.65,6.3941,0.932,29.57,30.59,4.2893,99.67322421052631,99.53119842105264,-1.715540048780488,-2.973811756097561,0.21285105263157894,0.5571126315789474
2011-02-24,1.0088,1.3794,0.7476,1.6106,1.6617,0.9842,6.572,5.4048,7.7957,45.4,81.67,3.064,12.1762,5.6006,7.068,1.2756,1130.55,110.74,6.3889,0.9252,29.76,30.6,4.2893,99.67229315789474,99.52898631578948,-1.700142861788618,-2.97740369105691,0.2115557894736842,0.5571494736842105
2011-02-25,1.0155,1.3757,0.7514,1.6078,1.6597,0.9808,6.5749,5.4192,7.7933,45.26,81.76,3.051,12.1261,5.6568,6.9876,1.2727,1125.0,110.75,6.4289,0.9282,29.74,30.62,4.2893,99.67136210526316,99.52677421052631,-1.684745674796748,-2.9809956260162602,0.21026052631578945,0.5571863157894736
2011-02-28,1.0174,1.3793,0.7522,1.6247,1.6598,0.9737,6.5713,5.4054,7.7883,45.18,81.94,3.049,12.113,5.6138,6.9538,1.272,1123.7,110.75,6.3442,0.9305,29.74,30.57,4.2893,99.67043105263159,99.52456210526316,-1.669348487804878,-2.9845875609756094,0.20896526315789474,0.5572231578947369
2011-03-01,1.0159,1.3813,0.7508,1.6309,1.66,0.9742,6.57,5.3973,7.7887,44.82,81.86,3.033,12.0882,5.5778,6.9396,1.2707,1123.5,110.7,6.3122,0.9284,29.54,30.52,4.2893,99.6695,99.52235,-1.6539513008130082,-2.988179495934959,0.20767,0.55726
2011-03-02,1.0157,1.3869,0.7422,1.6311,1.66,0.9733,6.5723,5.3748,7.7897,44.81,81.62,3.0345,12.1114,5.5499,6.8885,1.2694,1121.0,110.7,6.3185,0.922,29.63,30.52,4.2893,99.66869086956521,99.52114260869565,-1.6385541138211384,-2.9917714308943086,0.20505782608695652,0.5577395652173913
2011-03-03,1.0131,1.3947,0.7403,1.6266,1.655,0.9746,6.5717,5.3462,7.7891,45.04,82.41,3.03,12.0301,5.5719,6.901,1.268,1115.4,110.65,6.3249,0.9306,29.47,30.45,4.2893,99.66788173913044,99.5199352173913,-1.6231569268292683,-2.9953633658536583,0.20244565217391303,0.5582191304347826
2011-03-04,1.0111,1.3983,0.7367,1.625,1.6432,0.9715,6.567,5.3315,7.7879,44.89,82.35,3.028,12.0066,5.5728,6.8901,1.2665,1117.5,110.35,6.3447,0.9263,29.36,30.44,4.2893,99.66707260869565,99.51872782608696,-1.6077597398373984,-2.998955300813008,0.19983347826086956,0.5586986956521739
2011-03-07,1.011,1.3976,0.7363,1.6204,1.6532,0.9737,6.554,5.3356,7.7858,44.95,82.12,3.029,12.032,5.5594,6.878,1.2655,1115.35,110.25,6.3557,0.9256,29.35,30.39,4.2893,99.66626347826087,99.51752043478261,-1.5923625528455285,-3.0025472357723575,0.1972213043478261,0.5591782608695652
2011-03-08,1.0113,1.3912,0.7409,1.6164,1.6542,0.9712,6.5684,5.3591,7.7875,45.03,82.69,3.032,12.001,5.5828,6.8833,1.2675,1115.0,110.0,6.3658,0.9346,29.42,30.33,4.2893,99.66545434782608,99.51631304347826,-1.5769653658536587,-3.006139170731707,0.19460913043478262,0.5596578260869565
2011-03-09,1.0111,1.3906,0.7398,1.6202,1.6553,0.9686,6.558,5.363,7.7867,44.88,82.78,3.0315,11.9681,5.5745,6.8675,1.2675,1114.45,109.95,6.337,0.9298,29.35,30.29,4.2893,99.66464521739131,99.51510565217392,-1.5615681788617888,-3.0097311056910567,0.19199695652173912,0.5601373913043478
2011-03-10,1.0017,1.3823,0.7359,1.6063,1.6589,0.9729,6.5731,5.3953,7.789,45.17,82.98,3.0345,11.9641,5.6547,6.8875,1.2715,1123.7,109.98,6.3893,0.932,29.46,30.38,4.2893,99.66383608695652,99.51389826086957,-1.5461709918699187,-3.0133230406504063,0.18938478260869565,0.5606169565217392
2011-03-11,1.011,1.3864,0.7449,1.6033,1.6612,0.9732,6.5742,5.3792,7.7877,45.24,81.77,3.038,11.9211,5.6303,6.879,1.2682,1126.0,110.0,6.3695,0.9276,29.56,30.36,4.2893,99.66302695652173,99.51269086956522,-1.5307738048780488,-3.016914975609756,0.18677260869565218,0.5610965217391304
2011-03-14,1.0073,1.3975,0.7375,1.6181,1.6658,0.9758,6.5696,5.3355,7.791,44.99,81.65,3.0365,11.9188,5.6061,6.851,1.2675,1127.0,110.15,6.3496,0.9253,29.48,30.33,4.2893,99.66221782608696,99.51148347826087,-1.515376617886179,-3.0205069105691056,0.18416043478260868,0.5615760869565217
2011-03-15,0.99,1.3968,0.7303,1.6064,1.6673,0.9831,6.573,5.3397,7.7959,45.22,80.82,3.065,12.0033,5.6545,6.9682,1.2805,1135.6,110.4,6.4153,0.9187,29.54,30.41,4.2893,99.66140869565217,99.51027608695652,-1.499979430894309,-3.024098845528455,0.18154826086956521,0.5620556521739131
2011-03-16,0.9842,1.3922,0.7294,1.6028,1.6685,0.9921,6.5713,5.3572,7.7962,45.0,80.17,3.049,12.0842,5.6685,7.007,1.2817,1132.6,110.15,6.4762,0.912,29.53,30.38,4.2893,99.6605995652174,99.50906869565218,-1.4845822439024392,-3.027690780487805,0.17893608695652174,0.5625352173913043
2011-03-17,0.9823,1.4021,0.7208,1.6143,1.6723,0.9886,6.5743,5.3183,7.8012,45.12,78.74,3.053,12.0997,5.6555,7.0705,1.2782,1133.1,110.3,6.4105,0.8998,29.55,30.26,4.2893,99.65979043478261,99.50786130434783,-1.469185056910569,-3.0312827154471544,0.17632391304347828,0.5630147826086956
2011-03-18,0.9953,1.4141,0.7297,1.6187,1.6727,0.9846,6.5689,5.2737,7.7999,45.06,81.14,3.051,12.0584,5.5942,6.988,1.2744,1126.0,110.4,6.308,0.9025,29.59,30.27,4.2893,99.65898130434783,99.50665391304348,-1.4537878699186992,-3.034874650406504,0.17371173913043478,0.5634943478260869
2011-03-21,1.0044,1.4184,0.7328,1.6276,1.6638,0.9772,6.5635,5.2572,7.7983,44.98,81.11,3.031,11.9905,5.5586,6.9351,1.2672,1121.5,110.35,6.2844,0.9057,29.56,30.25,4.2893,99.65817217391304,99.50544652173913,-1.4383906829268294,-3.0384665853658532,0.1710995652173913,0.5639739130434782
2011-03-22,1.0118,1.4212,0.7414,1.6387,1.6632,0.9769,6.551,5.2472,7.7925,44.95,81.0,3.028,11.987,5.5689,6.8882,1.2631,1120.6,110.3,6.3009,0.9041,29.56,30.19,4.2893,99.65736304347827,99.50423913043478,-1.4229934959349595,-3.0420585203252033,0.1684873913043478,0.5644534782608696
2011-03-23,1.0105,1.4124,0.7397,1.6246,1.6609,0.982,6.5591,5.2796,7.7925,44.8,80.94,3.0255,12.004,5.5895,6.919,1.2654,1124.1,110.35,6.3372,0.9064,29.57,30.27,4.2893,99.65655391304348,99.50303173913044,-1.4075963089430896,-3.0456504552845525,0.16587521739130434,0.5649330434782608
2011-03-24,1.0219,1.42,0.7515,1.6159,1.6565,0.9748,6.558,5.2516,7.7937,44.69,80.82,3.0265,11.9532,5.5402,6.8536,1.2603,1118.6,110.3,6.3073,0.9061,29.57,30.23,4.2893,99.65574478260869,99.50182434782609,-1.3921991219512195,-3.049242390243902,0.16326304347826087,0.5654126086956521
2011-03-25,1.0282,1.4144,0.7554,1.6086,1.656,0.9779,6.5568,5.2714,7.7931,44.6,81.12,3.025,11.933,5.5761,6.8422,1.2605,1110.7,110.3,6.3552,0.9143,29.43,30.23,4.2893,99.65493565217392,99.50061695652174,-1.3768019349593497,-3.0528343252032517,0.1606508695652174,0.5658921739130435
2011-03-28,1.0281,1.4104,0.7544,1.6024,1.6591,0.9757,6.5643,5.2853,7.7996,44.8,81.67,3.025,11.9561,5.5854,6.8652,1.2612,1111.5,110.35,6.3674,0.9169,29.48,30.28,4.2893,99.65412652173913,99.49940956521739,-1.3614047479674798,-3.0564262601626013,0.1580386956521739,0.5663717391304347
2011-03-29,1.0264,1.409,0.7557,1.5983,1.6559,0.9758,6.56,5.2929,7.7935,44.7,82.38,3.0285,11.965,5.6072,6.8651,1.262,1112.2,110.35,6.3544,0.9205,29.47,30.32,4.2893,99.65331739130436,99.49820217391304,-1.34600756097561,-3.060018195121951,0.15542652173913044,0.566851304347826
2011-03-30,1.0319,1.4095,0.7621,1.6038,1.6274,0.9715,6.5558,5.2899,7.7843,44.75,82.98,3.0255,11.9211,5.5881,6.8105,1.2621,1100.5,110.3,6.336,0.9213,29.47,30.32,4.2893,99.65250826086957,99.4969947826087,-1.3306103739837398,-3.0636101300813006,0.15281434782608697,0.5673308695652174
2011-03-31,1.0358,1.4183,0.7639,1.6048,1.6287,0.9717,6.5483,5.2569,7.775,44.54,82.76,3.025,11.917,5.5334,6.7675,1.26,1097.25,110.37,6.3134,0.9157,29.4,30.24,4.2893,99.65169913043479,99.49578739130435,-1.31521318699187,-3.06720206504065,0.15020217391304347,0.5678104347826086
2011-04-01,1.0387,1.4215,0.7668,1.6132,1.6156,0.9629,6.5477,5.2455,7.7784,44.44,84.05,3.0255,11.829,5.4971,6.702,1.2606,1086.7,110.3,6.2937,0.9243,29.25,30.26,4.2893,99.65089,99.49458,-1.299816,-3.070794,0.14759,0.56829
2011-04-04,1.0352,1.4221,0.7671,1.6129,1.6099,0.9677,6.5385,5.2436,7.7712,44.3,83.98,3.0254,11.8552,5.4964,6.6901,1.2602,1086.45,110.35,6.3126,0.9224,29.24,30.2,4.2893,99.65014536585366,99.49385073170731,-1.3223756507936508,-3.0654107777777777,0.14708951219512195,0.5683851219512195
2011-04-05,1.0346,1.423,0.7702,1.6282,1.6083,0.9635,6.539,5.2391,7.7715,44.3,84.65,3.025,11.8216,5.4652,6.7183,1.2605,1086.5,110.3,6.3186,0.9242,29.31,30.17,4.2893,99.64940073170732,99.49312146341464,-1.3449353015873016,-3.060027555555555,0.1465890243902439,0.568480243902439
2011-04-06,1.0425,1.4333,0.7784,1.6314,1.6021,0.9587,6.544,5.2014,7.7729,44.06,85.26,3.024,11.7866,5.4561,6.6875,1.2602,1084.0,110.2,6.2971,0.9172,28.99,30.13,4.2893,99.64865609756097,99.49239219512195,-1.3674949523809525,-3.054644333333333,0.14608853658536586,0.5685753658536585
2011-04-07,1.0456,1.4287,0.7773,1.6304,1.5925,0.9593,6.542,5.2194,7.77,44.18,84.98,3.028,11.7922,5.4745,6.6901,1.2611,1088.6,110.33,6.3223,0.9178,28.94,30.07,4.2893,99.64791146341464,99.49166292682926,-1.3900546031746033,-3.049261111111111,0.1455880487804878,0.568670487804878
2011-04-08,1.0531,1.4437,0.782,1.6341,1.5765,0.9564,6.535,5.1652,7.7671,44.05,84.99,3.0215,11.746,5.3976,6.6455,1.257,1082.0,110.35,6.2176,0.9105,28.92,30.01,4.2893,99.6471668292683,99.49093365853659,-1.412614253968254,-3.043877888888889,0.14508756097560976,0.5687656097560976
2011-04-11,1.0534,1.4454,0.7816,1.6386,1.579,0.9547,6.5381,5.1591,7.7682,44.33,84.58,3.019,11.7412,5.4272,6.6474,1.2556,1085.5,110.25,6.2449,0.9067,28.98,30.06,4.2893,99.64642219512196,99.4902043902439,-1.4351739047619048,-3.0384946666666663,0.14458707317073172,0.568860731707317
2011-04-12,1.047,1.4455,0.785,1.6263,1.5895,0.9624,6.5402,5.1595,7.7729,44.17,83.79,3.026,11.823,5.4702,6.7292,1.2588,1091.8,110.35,6.2989,0.898,29.08,30.16,4.2893,99.64567756097561,99.48947512195122,-1.4577335555555557,-3.0331114444444442,0.14408658536585364,0.5689558536585365
2011-04-13,1.0504,1.4477,0.7899,1.6285,1.5923,0.9638,6.5333,5.1509,7.7753,44.46,83.59,3.023,11.8055,5.4367,6.7751,1.2556,1086.3,110.35,6.2494,0.8939,29.0,30.14,4.2893,99.64493292682927,99.48874585365854,-1.4802932063492065,-3.027728222222222,0.1435860975609756,0.569050975609756
2011-04-14,1.0523,1.4464,0.792,1.635,1.5825,0.9626,6.531,5.157,7.7734,44.39,83.23,3.0215,11.76,5.4148,6.856,1.248,1086.55,110.35,6.2235,0.8924,29.0,30.13,4.2893,99.64418829268293,99.48801658536586,-1.5028528571428572,-3.0223449999999996,0.14308560975609755,0.5691460975609756
2011-04-15,1.0558,1.4443,0.7971,1.6325,1.5721,0.9615,6.5317,5.1634,7.7733,44.26,83.13,3.0215,11.7022,5.383,6.8265,1.2424,1087.0,110.35,6.1947,0.8935,29.04,30.12,4.2893,99.64344365853658,99.48728731707317,-1.525412507936508,-3.0169617777777775,0.1425851219512195,0.5692412195121951
2011-04-18,1.049,1.4211,0.7869,1.6229,1.595,0.9689,6.5286,5.2464,7.7763,44.36,82.43,3.022,11.7785,5.4893,6.87,1.2489,1088.0,110.35,6.313,0.8986,29.08,30.1,4.2893,99.64269902439025,99.48655804878048,-1.547972158730159,-3.0115785555555554,0.14208463414634145,0.5693363414634146
2011-04-19,1.0507,1.4319,0.7874,1.6315,1.58,0.9572,6.5303,5.2086,7.7774,44.49,82.41,3.023,11.696,5.428,6.8335,1.245,1085.7,110.35,6.2315,0.899,29.07,30.03,4.2893,99.64195439024391,99.48582878048781,-1.5705318095238097,-3.0061953333333333,0.1415841463414634,0.5694314634146341
2011-04-20,1.0677,1.4513,0.7974,1.6405,1.5683,0.9523,6.5254,5.1383,7.7705,44.33,82.58,3.015,11.6203,5.3517,6.7729,1.2385,1076.5,110.25,6.1234,0.8914,29.0,29.93,4.2893,99.64120975609757,99.48509951219512,-1.5930914603174604,-3.000812111111111,0.14108365853658536,0.5695265853658537
2011-04-21,1.0747,1.4585,0.8021,1.6572,1.5635,0.9518,6.492,5.1126,7.7669,44.26,81.81,3.007,11.6055,5.3494,6.7135,1.2341,1079.5,110.15,6.0854,0.8821,28.85,29.89,4.2893,99.64046512195122,99.48437024390243,-1.6156511111111111,-2.9954288888888887,0.1405831707317073,0.5696217073170732
2011-04-22,1.0735,1.4545,0.8015,1.6517,1.566,0.9535,6.5067,5.1271,7.7707,44.36,81.92,3.003,11.602,5.3743,6.7025,1.2338,1080.8,110.04,6.116,0.8865,28.88,29.89,4.2893,99.63972048780488,99.48364097560976,-1.638210761904762,-2.9900456666666666,0.14008268292682927,0.5697168292682927
2011-04-25,1.0717,1.4576,0.7996,1.6497,1.5701,0.9541,6.5277,5.1157,7.7717,44.41,81.93,2.992,11.6175,5.3559,6.73,1.2355,1081.1,110.15,6.0838,0.8806,28.89,29.92,4.2893,99.63897585365854,99.48291170731707,-1.6607704126984129,-2.984662444444444,0.13958219512195122,0.5698119512195121
2011-04-26,1.0772,1.4625,0.805,1.6465,1.5636,0.9508,6.527,5.0969,7.7707,44.51,81.93,2.988,11.5736,5.3231,6.692,1.2321,1083.6,110.15,6.1023,0.8803,28.9,29.95,4.2893,99.63823121951219,99.48218243902438,-1.6833300634920636,-2.979279222222222,0.13908170731707317,0.5699070731707316
2011-04-27,1.079,1.4659,0.8015,1.653,1.5685,0.955,6.5112,5.0864,7.769,44.0,82.6,2.977,11.5954,5.3275,6.6503,1.2327,1078.8,110.05,6.0907,0.8807,28.86,29.95,4.2893,99.63748658536586,99.48145317073171,-1.7058897142857143,-2.973896,0.13858121951219513,0.5700021951219512
2011-04-28,1.0893,1.4785,0.8008,1.6636,1.587,0.9513,6.501,5.0442,7.7693,44.42,81.57,2.964,11.5486,5.2727,6.625,1.2292,1072.9,109.65,6.034,0.8736,28.68,29.92,4.2893,99.63674195121952,99.48072390243902,-1.7284493650793653,-2.968512777777778,0.13808073170731708,0.5700973170731707
2011-04-29,1.0937,1.4821,0.8068,1.6691,1.567,0.9486,6.49,5.0315,7.7673,44.24,81.31,2.961,11.5237,5.2398,6.581,1.223,1068.4,109.85,6.0258,0.8666,28.67,29.86,4.2893,99.63599731707318,99.47999463414634,-1.751009015873016,-2.9631295555555552,0.137580243902439,0.5701924390243902
2011-05-02,1.097,1.487,0.8088,1.669,1.5745,0.9492,6.492,5.0149,7.7652,44.27,81.23,2.961,11.505,5.2247,6.573,1.2222,1065.5,109.85,5.9968,0.864,28.67,29.81,4.2893,99.63525268292683,99.47926536585366,-1.7735686666666668,-2.957746333333333,0.13707975609756096,0.5702875609756097
2011-05-03,1.0921,1.4875,0.8051,1.6536,1.5835,0.9489,6.4955,5.0127,7.7671,44.47,81.02,2.973,11.558,5.2447,6.6234,1.225,1071.3,109.75,6.0239,0.8609,28.56,29.96,4.2893,99.63450804878049,99.47853609756098,-1.7961283174603175,-2.952363111111111,0.1365792682926829,0.5703826829268293
2011-05-04,1.0765,1.4859,0.7897,1.6524,1.603,0.9579,6.4925,5.0183,7.77,44.35,80.69,2.974,11.6295,5.3154,6.6525,1.2312,1076.3,109.73,6.0808,0.8582,28.56,30.03,4.2893,99.63376341463415,99.47780682926829,-1.8186879682539683,-2.9469798888888885,0.13607878048780486,0.5704778048780488
2011-05-05,1.0642,1.4583,0.7867,1.6427,1.6172,0.9667,6.4931,5.1125,7.7717,44.76,80.12,2.9975,11.693,5.4465,6.745,1.2382,1081.3,109.65,6.1901,0.8698,28.62,30.16,4.2893,99.63301878048782,99.47707756097562,-1.841247619047619,-2.9415966666666664,0.13557829268292682,0.5705729268292683
2011-05-06,1.0763,1.4495,0.7954,1.6417,1.6037,0.9616,6.4925,5.1454,7.7697,44.72,80.51,3.001,11.5831,5.464,6.6501,1.2337,1085.1,109.75,6.2262,0.8732,28.6,30.15,4.2893,99.63227414634147,99.47634829268293,-1.86380726984127,-2.9362134444444443,0.13507780487804877,0.5706680487804878
2011-05-09,1.0754,1.4301,0.7923,1.6338,1.621,0.966,6.4937,5.2126,7.7717,44.68,80.66,2.9865,11.6303,5.4937,6.751,1.2335,1081.0,109.75,6.2712,0.8753,28.61,30.19,4.2893,99.63152951219513,99.47561902439024,-1.8863669206349207,-2.9308302222222222,0.13457731707317072,0.5707631707317072
2011-05-10,1.0803,1.4358,0.793,1.6331,1.6069,0.9611,6.4915,5.1922,7.7725,44.75,80.75,2.987,11.592,5.446,6.7809,1.2335,1082.2,109.7,6.2357,0.8805,28.59,30.16,4.2893,99.63078487804879,99.47488975609757,-1.9089265714285717,-2.9254469999999997,0.13407682926829267,0.5708582926829268
2011-05-11,1.0756,1.4269,0.7913,1.6412,1.619,0.9581,6.4915,5.2249,7.7699,44.59,80.78,2.979,11.6041,5.4745,6.84,1.2321,1076.0,109.65,6.2852,0.8846,28.5,30.12,4.2893,99.63004024390244,99.47416048780488,-1.9314862222222224,-2.9200637777777776,0.13357634146341463,0.5709534146341463
2011-05-12,1.0652,1.4229,0.7967,1.629,1.6192,0.9656,6.4986,5.24,7.7719,44.98,80.75,3.012,11.6698,5.5152,6.891,1.241,1088.0,109.7,6.3036,0.8842,28.58,30.27,4.2893,99.6292956097561,99.4734312195122,-1.9540458730158732,-2.9146805555555555,0.13307585365853658,0.5710485365853658
2011-05-16,1.062,1.4219,0.785,1.624,1.6266,0.9701,6.5073,5.2444,7.7771,45.15,80.82,3.042,11.722,5.5326,6.9781,1.25,1091.7,109.75,6.3202,0.8818,28.8,30.28,4.2893,99.62855097560976,99.47270195121952,-1.976605523809524,-2.909297333333333,0.13257536585365853,0.5711436585365853
2011-05-17,1.0539,1.4155,0.7782,1.6206,1.6335,0.9772,6.5057,5.2667,7.7744,45.13,81.39,3.04,11.7661,5.6138,6.9947,1.2494,1088.3,109.75,6.3593,0.8848,28.84,30.31,4.2893,99.62780634146343,99.47197268292683,-1.9991651746031747,-2.903914111111111,0.1320748780487805,0.5712387804878049
2011-05-18,1.0617,1.427,0.7893,1.6148,1.6115,0.9722,6.5029,5.2262,7.7745,45.06,81.37,3.031,11.7173,5.5512,6.917,1.2408,1087.6,109.75,6.2968,0.8792,28.84,30.23,4.2893,99.62706170731708,99.47124341463415,-2.0217248253968254,-2.8985308888888888,0.13157439024390244,0.5713339024390244
2011-05-19,1.0614,1.4254,0.7879,1.6179,1.6179,0.9703,6.5042,5.2324,7.7743,44.9,81.78,3.0295,11.6716,5.5281,6.8888,1.2399,1086.0,109.7,6.2788,0.884,28.82,30.26,4.2893,99.62631707317074,99.47051414634146,-2.044284476190476,-2.8931476666666667,0.1310739024390244,0.5714290243902439
2011-05-20,1.0644,1.4172,0.7934,1.6222,1.6155,0.9735,6.4917,5.2615,7.7733,44.99,81.64,3.01,11.6555,5.5384,6.9044,1.2384,1082.7,109.77,6.3104,0.8776,28.81,30.25,4.2893,99.6255724390244,99.46978487804878,-2.066844126984127,-2.887764444444444,0.13057341463414635,0.5715241463414634
2011-05-23,1.0496,1.4015,0.7881,1.6102,1.6345,0.9791,6.505,5.3203,7.7772,45.22,81.81,3.058,11.7335,5.6176,7.0215,1.2488,1097.8,109.88,6.3796,0.8831,28.9,30.4,4.2893,99.62482780487805,99.4690556097561,-2.089403777777778,-2.882381222222222,0.13007292682926827,0.571619268292683
2011-05-24,1.0555,1.4107,0.7976,1.6185,1.6287,0.9773,6.499,5.2848,7.7767,45.21,82.12,3.0485,11.6986,5.5589,6.9967,1.246,1093.2,109.95,6.3332,0.88,28.92,30.38,4.2893,99.62408317073171,99.46832634146341,-2.111963428571429,-2.876998,0.12957243902439022,0.5717143902439024
2011-05-25,1.0537,1.4102,0.8,1.6277,1.6264,0.9765,6.493,5.2863,7.7813,45.32,81.96,3.06,11.682,5.5564,7.0276,1.246,1101.6,109.9,6.3157,0.872,28.99,30.42,4.2893,99.62333853658536,99.46759707317074,-2.1345230793650796,-2.8716147777777774,0.12907195121951218,0.5718095121951219
2011-05-26,1.059,1.4088,0.8083,1.6346,1.6232,0.9809,6.4913,5.2915,7.7855,45.33,81.44,3.043,11.691,5.5257,6.9875,1.2461,1089.0,109.85,6.3194,0.8666,28.89,30.42,4.2893,99.62259390243904,99.46686780487805,-2.1570827301587303,-2.8662315555555553,0.12857146341463413,0.5719046341463414
2011-05-27,1.0711,1.4287,0.8187,1.6494,1.5985,0.9771,6.492,5.2182,7.7839,45.17,80.75,3.025,11.6113,5.4205,6.905,1.236,1082.2,109.82,6.2244,0.852,28.87,30.3,4.2893,99.62184926829269,99.46613853658536,-2.179642380952381,-2.860848333333333,0.12807097560975608,0.5719997560975609
2011-05-31,1.066,1.4376,0.8231,1.6439,1.5833,0.9688,6.4786,5.1847,7.7777,45.04,81.29,3.008,11.579,5.3822,6.8185,1.2342,1078.0,109.65,6.1779,0.8525,28.64,30.31,4.2893,99.62110463414635,99.46540926829269,-2.202202031746032,-2.855465111111111,0.12757048780487804,0.5720948780487805
2011-06-01,1.0716,1.4431,0.8224,1.6391,1.5831,0.9713,6.478,5.1662,7.7767,44.84,80.82,3.008,11.6362,5.3791,6.7763,1.231,1076.2,109.65,6.1812,0.8401,28.58,30.2,4.2893,99.62036,99.46468,-2.2247616825396825,-2.8500818888888886,0.12707,0.57219
2011-06-02,1.0617,1.4426,0.8134,1.6325,1.5813,0.9794,6.4824,5.1669,7.7797,44.86,80.98,3.015,11.6839,5.401,6.7661,1.2356,1081.4,109.7,6.23,0.8438,28.77,30.3,4.2893,99.61991818181819,99.4649740909091,-2.2473213333333337,-2.8446986666666665,0.12692136363636364,0.5718781818181818
2011-06-03,1.0714,1.4604,0.8154,1.6397,1.5722,0.9768,6.4796,5.1046,7.7771,44.82,80.38,3.008,11.6585,5.3392,6.712,1.2292,1077.0,109.7,6.1414,0.8352,28.66,30.27,4.2893,99.61947636363637,99.46526818181819,-2.269880984126984,-2.8393154444444444,0.12677272727272726,0.5715663636363636
2011-06-06,1.0737,1.462,0.8164,1.6362,1.5799,0.9784,6.4796,5.0982,7.779,44.78,80.19,3.004,11.6931,5.3565,6.759,1.2287,1078.55,109.55,6.1651,0.836,28.62,30.26,4.2893,99.61903454545455,99.46556227272727,-2.292440634920635,-2.833932222222222,0.1266240909090909,0.5712545454545455
2011-06-07,1.0713,1.4675,0.8208,1.6444,1.5748,0.9743,6.481,5.0802,7.7787,44.67,80.21,3.0035,11.735,5.3442,6.721,1.2283,1081.8,109.5,6.1431,0.8388,28.72,30.28,4.2893,99.61859272727273,99.46585636363636,-2.315000285714286,-2.8285489999999998,0.12647545454545453,0.5709427272727272
2011-06-08,1.0635,1.4587,0.8166,1.6381,1.581,0.9778,6.4754,5.1112,7.7814,44.72,79.87,3.015,11.792,5.3869,6.7291,1.2315,1080.0,109.42,6.1754,0.8369,28.71,30.38,4.2893,99.61815090909091,99.46615045454546,-2.3375599365079367,-2.8231657777777777,0.12632681818181818,0.5706309090909091
